RSRP,SINR,prev_beam,distance,best_beam
-85.62171646215296,27.383503935638082,3,672.5372065375334,5
-113.5270954297446,1.6716996080109237,7,737.9410944353939,3
-83.59893915020088,23.614868853742458,2,952.5562315252631,4
-108.20393986177766,17.94083060386135,7,126.40910111851424,4
-67.96188560892327,25.32580568302994,2,916.1271149150408,5
-97.96351792362684,12.680890778165633,1,490.6693068353184,2
-116.06626762787486,15.43342223409137,4,462.23316608719387,3
-78.95118540765174,13.05666790195161,2,745.157440675551,4
-103.42883184517815,3.174244365036305,1,648.3209335303111,2
-97.149749278884,1.9646054599799712,3,685.0166068125163,2
-98.0676947175101,-5.892402542670805,4,197.48938991737242,2
-67.01966937437254,4.352503609836052,6,805.822298209356,5
-73.03343083491418,22.491497427008376,2,871.8062397242065,5
-112.07423716348316,-2.24687698199892,2,287.89169030502165,1
-105.4092283045037,27.674330837520074,6,517.1083773137088,5
-69.09058438880231,2.337301094648314,4,555.9381753865331,4
-76.12750261027854,-2.0050409984986306,5,800.4671877940269,4
-105.07864525322518,19.097627349957943,0,103.27640159799532,2
-96.75940587519415,-8.295268890106833,4,436.403609060889,2
-93.06354349448608,19.32397954622152,0,706.6588047227276,3
-115.57011748197819,26.096983766516658,2,867.0673196866608,3
-74.65114215623036,17.214347486159106,3,58.20293426695512,5
-119.59227094786453,13.71681635749868,3,801.0004344805618,2
-67.20315674068593,-9.365879012922411,1,622.6332775803153,2
-82.81170702080945,8.672369687486562,6,687.3602024305459,5
-76.25784839025098,8.2946945341455,2,442.10519369055976,4
-77.68238582272588,22.530484355939784,2,914.134281627671,4
-76.93949329646071,-2.714969689800162,5,998.6383529505655,4
-71.00593531685766,25.01345150240582,0,586.0497432218734,4
-63.466598907096596,27.200004512840664,3,554.5860683241206,6
-65.48911450644178,3.1451836817269196,6,493.78821634476486,5
-117.51463560026185,12.789261019326954,3,648.8174608554797,2
-105.94770244664298,-1.41557699070502,5,948.6657496176584,3
-63.546655670596635,29.469579590332074,1,557.1728373050198,5
-103.12393529637029,-0.3754399006096243,0,376.4754664795453,1
-85.29631459721,-6.947150812234066,3,965.064889451997,2
-91.48683243114817,13.223300682454848,5,809.120331309314,4
-108.81378904530297,21.709109719770087,5,145.01992584281408,4
-104.01540293205869,25.014656560667007,7,361.9264438209233,5
-73.14226854808058,18.383910884756453,0,905.3927461421607,4
-76.6568630129909,15.490225865282952,7,143.50210257083899,6
-106.89784015998919,3.466501536080525,7,694.3503440587956,3
-103.2075525625916,7.145715047988446,6,411.34719776689036,4
-108.18824941864426,18.35329412618298,6,934.1478585370506,4
-93.66346971542585,-7.425785415296047,3,601.7842411165919,2
-74.84607012098908,2.8166128224946263,3,987.6388098074503,4
-79.20616483059652,12.457629740914406,6,443.9282073555119,5
-92.90782230792105,22.306437408385648,6,929.9841928400226,5
-76.97201400821129,17.028397124321117,6,713.6480142878353,5
-84.64831975366025,6.459455681439255,6,99.27467975205352,4
-117.42093263152118,22.549302784876744,7,314.4946588505396,4
-67.01030955552139,-0.602548758133965,3,158.54848064073056,4
-113.05977485272605,20.20813625022976,3,741.4713869420409,3
-90.02636379593199,14.760552761667402,2,536.2229818532207,3
-75.07745003111214,11.15959953312817,1,402.65650488376576,3
-108.1791612854212,5.2817848093601185,7,724.4865370189102,4
-109.88204575892603,-4.358311680643454,7,598.0029214346512,3
-107.48544603171271,-3.519530031322522,6,801.4413069145003,3
-118.1591024998975,23.785303586229517,7,950.2752477705457,4
-114.18273794265453,13.851898944009271,6,966.7759466616976,4
-109.20768084261759,4.310518059365695,5,828.0766255630703,3
-63.80623088430921,17.816256681580747,1,776.2207030019741,4
-62.11672779208253,0.9612843806974158,2,500.72979938901074,4
-87.94120350938175,13.725306469795626,0,776.2184104358046,3
-92.39979206770795,15.784860715419832,2,551.2060126201271,3
-65.02102359975994,-5.654004077704808,2,572.7973810411307,3
-91.7991723163432,5.968511765997704,1,751.4521079083257,2
-100.63855748942045,3.431774621623207,2,479.27518678149977,2
-86.25153334729126,-4.9407586196302145,0,704.6534948595009,1
-95.1118304736765,-4.287936834644417,0,128.60865291123758,1
-118.84297074895713,29.72141739788097,1,948.7887148089033,3
-111.47574356420108,10.006850954245753,0,404.9201034239255,1
-113.77086565349637,28.894817831928926,3,56.06336606328176,4
-66.73146385863491,11.029139445883235,4,427.35074929118696,5
-75.94798855999326,16.114939299177806,3,683.1559766157278,4
-117.1366114617971,27.071867465153943,6,946.594869982991,4
-65.7762985453279,14.81664367380096,5,707.5036118348416,6
-90.0811520162804,-3.8398614048873236,3,190.84281751002223,2
-70.1183261624872,6.325859929786162,5,995.5773866701336,5
-101.86351076804385,15.001974978029288,2,844.7393509614067,3
-113.0144508622904,25.82253767003975,6,385.1197094654937,4
-66.33312379603612,26.837193632947603,3,726.6028579606419,6
-95.32297589429228,-6.892266518370342,3,977.1917993506681,2
-80.1681320653939,29.35567899192597,5,788.0415970864259,6
-69.63370015544949,-8.605047085658605,0,309.4324743132215,2
-75.20424100122231,21.900665277124812,0,713.3410998292427,4
-111.37457432257581,16.326368400249834,5,842.1916348242688,3
-109.49783851746898,25.063963277243985,2,602.8443509218785,3
-65.04420803333207,25.459454084002743,1,433.67401328130256,5
-61.18867904776931,8.099044410471858,7,487.7462677789929,6
-93.69329982980702,-5.604726177434842,0,962.8497431645709,1
-116.06114939626347,22.362319510211016,4,814.7918287012093,3
-89.84583666311731,1.6040011417718212,0,169.0232428129674,2
-102.7695088970954,1.224218794777773,0,53.301377088539226,1
-90.13781279057675,20.016961201835848,2,224.56451286903675,4
-117.7659264630539,-1.234249478463095,6,970.9237652660111,2
-76.85366461180095,-5.03924021002319,1,657.8757523798591,2
-88.73851394148633,17.073514279554587,3,196.91011523993507,4
-76.20929457709167,23.84931881912076,7,209.69956257705678,6
-110.34411635823325,5.382426673323955,0,388.50430105068085,1
-105.47281742785994,28.713924239753872,4,578.7132043511273,4
-115.87915635158538,20.732498457294252,5,887.701455480699,4
-73.81778994864844,22.130892701092627,5,526.6433948078388,6
-87.2978228924253,-8.227971893149718,3,281.78644304319346,2
-75.58919611751546,-5.1471434318547615,0,398.1073950454763,2
-115.2495692641981,24.623354506493065,2,898.616309093948,3
-90.41519129222819,2.8017431874305245,4,583.5382430580541,3
-104.24069220880664,0.4539873754179844,0,840.8813794437581,1
-102.76970894488927,4.209701967360843,6,717.0217644870766,3
-89.31692308805063,27.653053188652926,4,641.4363884729355,5
-69.71400311799005,15.320312832235146,2,780.5377803650039,4
-61.40027299346581,-9.733554477886734,6,982.4786944247593,4
-89.01057410675224,12.666866575351005,3,523.4585955610422,4
-92.68973749353968,25.28882776269716,4,988.718027066586,5
-105.20846565961108,18.83002302890842,2,838.4683633852592,3
-83.99184811628278,0.20601902974206965,1,417.13065985421366,2
-116.88596414393085,-2.1442651183122097,1,436.38776488360156,1
-76.57642265016369,20.995651447306237,2,623.4394058915516,4
-93.8053827579919,24.744114393923184,2,248.97464679085186,4
-114.78365513248268,-0.6047012172774977,1,436.1576793798402,1
-107.12777423515969,5.399757918381539,5,298.8703517526456,3
-105.0409392054045,-4.198440984263754,5,255.23060814747353,2
-62.81844210971023,-6.048781327370074,2,765.6527013981259,3
-85.64771661546405,4.5850799461241785,7,966.023100367077,5
-67.47141546571822,26.658945264632152,4,249.96675515049546,6
-109.01037250496002,27.15440608026553,7,772.4401956244322,5
-86.1659165361885,5.852078271109388,6,271.9518295909134,4
-106.95553521007518,28.4058924110994,1,782.6431589072704,3
-92.47120589283212,17.10729036336265,5,110.59434131446275,4
-60.6855463218232,28.14108652496337,6,291.6411456450835,7
-73.69891819154523,-1.1549589546443162,7,515.9629988876529,5
-87.0921265180678,25.512987641202628,7,481.3284224916661,6
-72.03785261928434,-4.103798994234289,1,614.5519567894619,2
-111.71215087563276,18.746847227772715,0,786.7446442109349,2
-88.8329731513039,21.586304149877257,2,191.42896337771666,4
-109.96647506543371,8.199404240866844,1,114.25592399664153,2
-117.0778698767126,15.594934133780104,4,923.2362544617116,3
-70.33171030106806,2.1554500087477013,6,276.1662762362419,5
-89.22527910840834,-7.830106943528934,0,341.15627074947025,1
-91.77026898422633,3.6906855800673455,1,606.434234998059,2
-119.19101422036903,-8.626856185562977,4,189.88882286404277,1
-74.20530604330332,-7.8210491251751035,1,521.145634524119,2
-82.17770132403903,27.411253829985462,0,704.064940889236,4
-76.44735466474084,22.387759178887002,1,275.9235384128051,4
-91.07390786553921,2.534008628678123,1,385.56063647152854,2
-64.68144564693483,3.7066044899295534,7,538.7955964058324,5
-62.54341396710937,29.528475746040982,5,252.44460586310143,7
-110.84551318648187,17.650169200460862,2,386.4607276590511,3
-115.32769927507987,23.160480116505525,2,211.59799870114122,3
-106.88509107105406,20.86513668193906,1,456.5957140473246,3
-61.52950105193567,16.586373176059436,0,595.034346760777,4
-66.60256821578315,17.982567258595473,1,871.5422112434957,4
-95.26985943202253,9.022205896521637,7,485.9372495379752,4
-64.77807906898029,19.398321863567126,7,895.0723233640082,7
-64.40536804029807,-5.712182995749493,6,965.8196945771041,4
-109.76590170798407,15.218750168908368,3,173.65804756167103,3
-80.95030808935628,-6.735111752188847,4,813.4167717009535,3
-110.62085427492029,26.470871740923187,2,774.315255825708,3
-110.10655104547189,-1.9864440052864794,4,950.0977963272205,2
-60.603835266653135,5.988839015338403,3,786.1942363959079,4
-114.32067286578841,16.46979772633177,4,402.0147300522525,3
-78.6258106406136,2.1480268653786503,6,50.73018500517995,4
-75.58629174631001,9.128325940234046,7,505.5276967191367,5
-115.4576107237909,7.020131426497489,1,303.5681842448397,1
-110.90219976538827,11.181422627679236,5,88.92670131606175,3
-113.7197171659657,8.436479942968084,0,486.4964231804291,1
-64.5454918343869,6.477444966801915,1,358.027477026044,4
-68.68632670544271,-7.077745896570025,4,409.0600892373935,3
-61.09915726360069,-4.828578401001966,4,520.3511291897685,4
-96.78285168025079,21.263529753246587,6,553.8012585310184,5
-80.21216374982896,-5.207259707280438,7,262.7728060639542,4
-86.04131527844265,13.208938064550324,6,991.61910401611,5
-82.91803995624034,23.10081489558671,0,102.47218307025474,4
-91.5526265624122,-1.473199772178809,4,280.9249110698289,3
-62.22631523754527,3.928405299223968,1,226.58244973718678,4
-92.88851734530863,0.3452835846347071,2,716.0375064852237,2
-109.90305473076087,1.635877925578333,0,982.3915892047985,1
-72.83918823667207,-9.353910083369502,3,605.5382909587794,3
-85.01646070522854,12.805386146714547,4,77.35415950921262,4
-75.75403411499889,7.18777484791843,4,485.36432230557375,4
-80.58674714654646,-7.47611649633408,2,988.5812717105,2
-79.3296965519774,16.631151988455105,3,445.3170477818364,4
-88.31281062656298,25.76114018866503,6,292.1971518163765,6
-111.6322041940589,8.547933827212013,4,164.66590966571735,3
-119.52290465008109,19.585826278194958,7,853.4794967967679,4
-107.54614519701187,-4.554487184975091,0,651.9277456077474,0
-73.99511872555658,4.881617680318788,5,479.5704757370939,4
-92.89114460702218,-9.153731042530943,1,779.926109183586,1
-97.46063011274546,-6.853695071863171,7,318.7165497396562,3
-118.14244780609573,19.84317044912501,1,417.7724554551629,2
-83.68839280766763,17.637685343913773,3,322.13681820752134,4
-79.6253356011662,26.304163412174944,5,728.5789675088396,6
-109.27775497852637,12.457431902577202,4,105.38512370687098,3
-98.82053925108735,3.398703266566967,4,76.19190884290057,3
-110.56290349869583,14.354418544629908,4,901.1154309693076,3
-62.48210870622379,7.327106559823385,5,878.2751390424196,5
-75.84532896451802,8.799141717364432,7,502.7239425263951,5
-75.25342692007537,-5.561696916751,7,696.090248091546,4
-114.57144174964358,5.219794287302783,1,479.8368277250496,1
-84.37580633164245,1.4140034332096274,5,309.41321401903866,4
-75.50619761955491,19.951371327766168,2,320.81425934586156,4
-74.82563055441511,20.72020438170712,4,532.6274821340272,5
-70.61994329524808,24.856228521966393,2,891.2561063074679,5
-112.19923459880985,28.44838551887954,6,930.479693578655,5
-78.59327720082052,14.7491698043046,3,210.6633967306892,4
-115.21457074749713,0.483660362551678,7,866.1626698103706,3
-77.10324368880845,12.294784833860525,6,881.9445009875217,5
-105.15941757378907,10.831187212478717,0,243.4191113084625,2
-81.50281618948839,22.45931671374352,4,252.04107903728504,5
-74.83762656359532,25.396889095933766,4,483.9864582330652,5
-109.16376281349852,20.585644481573024,5,795.9099441132104,4
-81.86246937436098,14.167429364932236,3,98.28455633306379,4
-96.79376750146123,9.171581621955646,4,939.7800700416636,3
-67.48657733195412,28.3517667270675,3,335.82112191428473,6
-117.78179544162236,21.158521927236773,5,270.4657353716064,4
-74.14478155255236,-5.424427689582214,7,124.90075631062774,4
-101.0091216523266,-3.421264494297236,3,52.392194990609134,2
-79.98666139784778,8.296644122395207,6,204.40749379925205,5
-95.40540844010285,16.612512903529467,2,223.20543955566083,3
-107.91630551685617,0.9629814821053131,4,658.3767215415477,2
-115.32234329994677,7.115027501492605,2,66.98880232349887,2
-72.00667171205234,2.9873229601035245,3,937.4733365981995,4
-115.60681665627489,-4.048820436203169,6,786.9721622185165,2
-87.05668861244652,8.215740766163883,5,62.125541693658235,4
-60.70452202026614,28.777777164659447,0,815.4107312817987,5
-73.03804928517224,16.84716536775374,7,768.6426078778734,6
-104.05658575330811,3.00487257800814,3,784.5958592225429,2
-89.03956837200508,26.413114089999517,4,286.4323275422257,5
-63.700777097139145,-9.95061024173502,0,409.31841738099376,2
-101.50162095105486,15.846975563778916,6,821.8706292668343,4
-72.05465912417,-9.80902822287157,1,489.164905802564,2
-83.31083274235496,-0.42233648634242726,4,460.1540365283152,3
-73.49433793018189,2.5268483073110293,5,163.58485403082864,4
-91.46904246459965,-0.16111361639294586,2,687.5794022407318,2
-68.62212603055033,-8.749796068574458,3,62.47149241613494,3
-62.07941457323642,20.167797253986322,6,618.5527432749648,6
-97.66710671381676,8.831889510015838,1,253.08875411851906,2
-84.23570502171705,16.499665724113637,0,517.7271210133931,3
-111.87461256567647,3.7701652808986488,0,933.6746637975125,1
-102.4546155254134,-0.041354720012103385,3,322.3235920145395,2
-73.82631745329265,-8.741745119552649,5,851.3818714192431,3
-95.05629139408225,-5.802649994352955,5,216.69287671203202,3
-94.33044241432776,-6.497254896350331,2,604.9118064310089,2
-91.20382416717942,-0.2382953329863149,0,304.1409297742706,2
-82.50646407734959,12.357908012540602,4,870.2274779025661,4
-66.65264330910779,27.754093434984505,2,225.82377195446884,5
-69.08119122959076,10.779079726061376,2,435.74320977800016,4
-103.25053580917803,3.4503841369493315,2,371.0145588006768,2
-90.10875230968186,-6.686028094889069,3,783.3365927309756,2
-106.43732531130102,-4.8249391575130485,6,871.1657195208733,3
-93.3231776357539,11.642857429258143,4,259.71865232522225,4
-74.72362330448013,-3.2642929159193868,0,419.37345853411284,2
-103.82297664941964,16.728004635060177,5,815.240055856965,4
-82.44953192762136,19.97630279971405,5,342.4196618116396,5
-96.04508841072739,-3.246182829847166,5,932.8628174613065,3
-66.82982807390883,-9.907501111739068,3,883.4244326433728,3
-80.52770662781535,22.33482104742324,4,705.4557560320545,5
-76.8032510030051,11.418980943757802,3,207.97061334053095,4
-70.41957904039481,-6.634874130204187,3,655.5307527869827,3
-105.34235472980556,12.86955157490533,5,561.9402218660373,4
-84.20264279581046,23.193196860334368,3,955.0260414924732,5
-87.88239857496356,4.781200868858031,4,373.5761512548708,3
-83.20644744411752,-7.461837927849095,1,201.42170634546918,2
-119.88453901011896,10.426032598703774,1,934.3728649827258,1
-85.39869206194143,17.297635407151184,4,780.1979735639248,4
-109.945822263956,22.43694083060476,7,318.47201790921287,5
-107.89949403681446,18.760166861419737,0,886.4875098167012,2
-78.6257967239133,20.67788678684384,2,456.22015474455924,4
-118.06629029235705,-9.954515118527585,5,74.65698265246213,1
-107.30084967475243,19.916000729530197,6,273.98070105411006,4
-64.31930836699703,20.494580596785706,5,801.3507109459845,6
-116.74678182268735,15.54769753205246,2,570.121756232276,2
-84.16026356383358,12.857416898721379,4,137.09176357749166,4
-104.04616048711001,27.549063875180273,4,190.05370324002277,4
-77.42839792430325,12.245516946934888,3,944.0829873811269,4
-96.6944831449332,25.32579179744838,4,691.5960136462014,4
-93.34660503141713,-9.204364010035903,3,185.8398456767948,2
-69.73575729394602,18.521261996319446,5,684.0362099594582,6
-109.25126287360052,3.575713919382771,0,665.8156766678571,1
-113.04585913070567,24.57743115317018,7,589.6835070674741,5
-112.46033686228894,17.219364717964236,5,935.9632145224833,4
-68.98256554634528,15.242670461639356,1,430.7770060502143,4
-106.77223470148407,6.20481578998421,2,178.09511031332755,2
-83.45902094316226,7.041097171183004,2,594.2344469815133,3
-88.59536149350663,3.5607723321493445,0,51.39639482899893,2
-60.69585623539032,15.110382734896888,7,960.0110191156668,6
-110.45491660707363,-9.632006378467954,7,428.06328755656443,2
-87.43655031903357,15.684484862627983,3,482.41928424081794,4
-92.85149108994742,13.307930597024587,6,74.09263238105342,4
-99.78354730665617,13.772157868629655,7,374.26829518626926,5
-66.84741262302313,27.59965966737233,7,908.4085988757396,7
-74.15983653067016,1.388119417270346,0,870.7433798024964,2
-88.24356518767316,5.8065137206010355,3,849.4405976066317,3
-69.62746412347855,9.004302509928973,0,935.9618034081881,3
-70.53572968063935,13.473859515133853,1,216.8772896496168,4
-63.40549780197171,9.948835753930567,5,694.762952984544,5
-83.72899568266126,0.9448540755019241,4,151.00731866618383,3
-97.75933904985772,4.074232006049439,0,443.5765416577477,2
-77.2567990898358,28.67972825219463,7,246.73437589780113,7
-116.59395626353617,-7.933928738625333,6,131.33256363804236,2
-102.02651596946097,12.411489388174125,3,343.5106965513266,3
-78.26187922712631,2.150813996806109,4,626.1367991113835,4
-69.93794599477675,-6.5147873382550925,2,672.1290077680404,3
-92.66335552165211,6.389332133073104,4,232.86295477219255,3
-81.47114591598043,-3.107562824161847,4,338.72472742633937,3
-75.66614624513161,-4.8577392482786275,7,323.0485163752182,4
-92.31171884230136,15.559758828643943,1,565.6674784116656,3
-68.71250545493994,-9.233228409966681,4,92.91641888982655,3
-119.63596697323953,10.682216523578106,1,955.0371008726077,1
-88.06513459109931,0.5218326327975511,5,464.3864719456831,3
-78.74467092479594,14.90999482703348,0,467.560435137273,3
-92.30564394221041,27.429514073172776,1,289.114621781668,4
-83.3406593327253,14.410759981231461,4,445.3637951380488,4
-71.13934377457636,-1.504871440287939,0,515.2307648330848,2
-80.65450847457645,9.365132591250322,3,305.8887952122419,4
-80.87474676765652,-2.539093485496111,0,893.0489546524606,2
-64.98917191816491,19.322007505750086,6,644.200374030548,6
-101.99737941847279,20.06938689500752,6,861.5160027089223,5
-66.7595899122264,22.99779905924011,6,635.9550883841358,6
-79.2506543755135,15.542947929403404,3,312.2040662932755,4
-101.56597827947206,20.93023321819851,5,269.6821045558795,4
-79.76061897848925,-0.0012647289528633365,1,676.4762978136307,2
-105.23405118187665,-0.9714254817435339,4,888.0962980587997,2
-89.65307493812075,-3.541723796103211,5,672.3912751851651,3
-115.47533876875161,11.806478851735818,4,511.5064095430337,3
-79.92268963148848,27.333245111186514,5,61.074764944842215,6
-70.39137283283648,-3.7860057392971447,6,506.2091292938063,4
-95.2825235773182,-9.326796153248349,5,440.70574388992094,2
-100.62607337822139,-7.5585573043100895,3,80.64515721747924,2
-70.88236437114878,19.194100328318203,7,542.7797651287833,6
-81.78834641693072,29.845139953514376,4,231.6822731522715,5
-100.7631723678812,17.45031228716038,6,157.35735939227658,4
-67.08805682324478,19.798471072576845,5,694.2880445609376,6
-87.49515870562868,5.786716354301721,3,124.58775352504105,3
-93.18751046160335,28.934035937195397,0,72.44784587130263,3
-111.72354768821437,27.606427189047636,3,560.4523639709632,4
-60.63399707107032,2.4132588514682585,2,603.4310434127526,4
-64.69600924422639,27.797369285847346,4,357.01826622365536,6
-88.78987327070168,16.58043913870386,6,641.0499385870128,5
-61.23659571057593,-1.8070573556786726,2,299.454451151522,4
-107.50293001407918,28.46589739879932,7,907.4640945176575,5
-118.46611132168616,16.893941015744947,3,888.8652044560328,3
-65.31704055582986,-7.662916780858193,3,254.2446371377719,3
-99.50011741798718,20.746419441928367,1,54.10565007389763,3
-78.00697419293209,-3.1803509540336528,6,585.4987731420159,4
-67.510807241653,-2.700372820225736,0,779.2251288249385,2
-77.95453489160943,23.04185717432692,6,98.36758074291942,6
-109.3829041966396,29.08185202572625,4,901.5267545778954,4
-107.64966996634026,10.636499807273125,6,993.4152278588836,4
-60.91963227293153,-7.439546084690396,5,814.708083973849,4
-81.52349420351078,-1.2399208603066292,6,94.92696351245837,4
-67.03228398738442,-1.8875415966892248,5,541.5414970803799,4
-119.45379688909043,20.570878118620666,4,471.77227009630207,3
-89.7943481592352,5.768177007780668,2,585.2636229371997,3
-96.10044181033733,8.403629629683572,0,413.28680944713363,2
-64.41345626339816,26.040010096974612,2,119.15136432209682,5
-115.61515426886248,18.55019109601694,7,223.28149404789755,4
-108.31411807049975,6.902154115836861,4,268.20782734689556,3
-65.11821542757562,-6.339794966065426,2,691.7091165872666,3
-116.88850994344932,-9.29459387599751,3,516.0246639917034,1
-71.47754483903395,21.352412642324477,1,787.5449185971636,4
-83.8350972816293,15.630063167443403,5,145.8812311307584,5
-88.37949081672572,20.30151326537716,0,97.46687012581611,3
-103.68343430011912,19.626265938422783,3,535.0587959085603,3
-90.965630941833,29.9703144748794,7,220.5025964991432,6
-113.49209842550702,24.031249357157314,7,885.4352759260432,5
-96.13712791170602,-9.824819946340746,0,802.830287505622,1
-68.41617824403369,12.341896886736286,6,115.87887995079326,6
-119.66585114468995,-0.6307179657203044,2,328.76155927182344,1
-62.11877394446427,-1.3890670731014598,3,323.8413875010299,4
-81.14791281886781,16.97725963176152,4,396.41606961475594,5
-80.21683678110713,22.026441104442668,1,544.4301303232817,4
-98.08166027455701,-1.231065492883765,0,488.25646344219604,1
-67.00602523820496,3.344713341802086,0,550.2786308622647,3
-105.21519425483724,2.8707188628139626,5,872.8087277363352,3
-70.74607003510108,-3.2597310974405724,2,422.1025826815139,3
-90.99547510460668,11.488550982053344,1,526.6893392433594,3
-72.8140132720342,14.909952233101983,4,754.5156120533583,5
-75.57719592971429,15.211437581604947,7,342.38351931229806,6
-82.05103547202154,2.48696884585884,6,811.5788842569419,4
-64.70434336514076,11.487114326517304,5,133.00708149960758,5
-89.28010920483406,19.63788808256421,7,292.65540541945967,5
-67.43073669833366,6.7763085420998905,2,688.4292895724458,4
-74.74561038547878,14.515808247104303,2,305.4142820230329,4
-107.80373372859452,23.197634480216543,1,961.471527647606,3
-119.75552475645841,18.775928590371784,2,949.6085508714665,2
-72.92235409658426,16.433541388566155,2,67.14258873283546,4
-88.49120430889373,18.315919876642084,0,204.3352704996933,3
-107.32174012546172,11.927266378749401,7,916.2422006318637,4
-113.57972166138197,10.152799796786734,0,232.63103352976174,1
-112.5392343087678,21.456991162301534,7,931.4594939164356,4
-91.61672304935445,19.12598839368238,2,480.49514891946393,4
-111.83378260389881,28.402465671498746,6,344.74987772434315,5
-91.69284674647672,-6.402094843823329,7,928.7627233566095,4
-87.46757444188452,-4.07095595249475,7,534.2346896343477,4
-79.14316899307252,10.217995976218447,1,80.44488734077909,3
-98.2772732530789,22.25524596720092,3,87.51124905746836,4
-87.21058239813927,-1.8798357197150182,6,205.12031259224915,4
-86.03787718619056,5.894790025052528,2,138.45401144079244,3
-74.22177083342844,23.867841528526682,7,701.1065244503088,6
-87.78832439771728,1.6789089558716839,5,925.8320482094892,4
-63.406853499889216,-6.978044697088901,4,972.367060021526,4
-89.41995008995875,7.522066601012767,6,348.63603462771835,4
-72.12717190846222,14.169596458635134,1,463.38455536292184,4
-85.17063889205672,-8.854432039737734,4,572.7887650762692,3
-118.45979239708267,13.225758185779789,5,911.6156479598043,3
-117.24234931342616,-3.1161631488088926,7,269.1207221954855,3
-84.42958079819456,22.504000964297212,4,977.1719947243766,5
-115.01596392436596,23.18677858851045,1,841.8024583454461,2
-105.7345911828621,8.716964875211612,1,928.7240216599731,2
-115.03640248416954,-5.661360182099031,2,533.0890144816444,1
-107.67482689381995,-2.427562810957604,4,290.51340918484186,2
-104.35606144953934,25.296195429612126,6,839.2248996673873,5
-81.24452865966356,9.934558203534422,7,421.6002965477646,5
-104.70746092997172,25.13680775108473,0,303.9279108188661,3
-92.59232183266273,20.5287942446667,5,261.1384368774403,5
-95.57451308217212,23.815978817968933,0,397.0269391804908,3
-88.26423305841244,15.203675419832614,0,852.4624925986307,3
-90.24485275314437,20.909730667917557,6,996.8886260108706,5
-65.28719691610276,3.0664088188614613,3,900.7193307734486,4
-74.65076379635804,13.951824706943654,0,454.8127408237768,3
-60.30967160388641,18.18511485690227,3,691.3787314587996,5
-61.070086295761655,13.282353163781803,1,957.008739431561,4
-72.05936477348169,9.14362440069942,5,236.8997740190983,5
-81.94106420103256,17.501315883912607,3,664.9583583919061,4
-74.78588117042825,26.341111750458367,3,878.6140689855168,5
-106.33916191659038,9.360382809179555,6,420.3998561280504,4
-108.99444578758462,-5.342539613096067,7,830.5430247964698,3
-102.12893728175375,3.283064298716356,1,306.6740246538867,2
-116.3435223951867,-2.0886505163640745,7,106.84183942772212,3
-110.51823182056532,-9.055650432951182,0,727.5397987507897,0
-74.55064589681211,10.521614783252527,6,941.137124491962,5
-62.32926254350479,19.03308258467519,6,357.0422242869274,6
-84.62178602493464,9.591202135755378,0,772.1592758493069,3
-97.95754373491782,27.41632085197486,7,842.5518202192121,6
-81.56243644178916,21.05644275779713,0,386.35325626417614,3
-69.223557508863,6.780466162321307,6,856.1066528585146,5
-102.10138767381758,19.052342008802697,0,164.17510451143045,2
-83.30824999636346,2.6974747914193777,7,75.83744912981527,5
-72.99680601672668,11.273633076599797,1,696.0828384574929,4
-62.08748351263749,-2.2053975974316664,1,946.57940379071,3
-110.95789309414643,3.329644643648134,5,809.9107875582631,3
-68.10849770556993,21.27887100503194,2,119.28298601500985,5
-81.74587581515763,19.032097138403078,4,837.8499828494955,5
-107.71650199782648,6.361855258791881,5,171.93572469564185,3
-110.73310569783102,13.562477832071707,1,115.85441114256804,2
-75.44519939415898,21.930235738131504,0,698.5760055673777,4
-73.42018607888193,5.211373856133612,1,949.4529549501892,3
-103.24991225090128,4.4479615565105135,3,223.47532753668978,2
-78.38932022412934,6.04071449820686,0,293.2601198102602,3
-89.80586517349994,20.16506828553438,0,681.4757823245137,3
-84.84194292207803,-5.001921542159664,6,171.70844839194444,4
-80.60819001091,5.863413534429807,1,619.9079250110608,3
-114.59795948701222,-5.7279752916075255,2,694.5004543603048,1
-75.9891956768591,7.638724685469729,5,700.4555697428867,5
-94.56186908778989,17.656097007356276,7,555.1081376070424,5
-95.21770406929072,27.465786753019017,0,849.5819394777199,3
-71.48394995426025,-0.6723995576444928,2,527.7230541257782,3
-107.34070168251824,-1.2458067690466113,4,590.7383952404557,2
-93.08930829906188,-7.454142806891868,4,500.52524113899113,2
-101.41897032023103,21.856563779750005,3,243.94063111125232,4
-110.99235140631646,6.0669637686067865,1,878.8593890430379,1
-62.658079859889874,14.348730592151803,7,123.53081453682475,6
-75.28204771692384,-1.0976447834497236,6,537.1226099706632,4
-79.96464626233569,28.89413395404371,1,301.0639705979103,4
-81.37834796831791,27.72768552192136,6,677.1748077539424,6
-96.97646880838423,10.413116010937546,2,532.6423295492837,3
-111.0820811222228,-3.132746163868334,4,587.7390749075192,2
-68.05054794125263,8.722225156853423,5,477.86215417546777,5
-113.06698104498031,10.69435399502726,4,533.4976192338307,3
-63.59423091494977,21.412366807305357,0,889.3298543049825,4
-72.31979407527403,2.2825145956059565,4,362.52129632253235,4
-87.12191593420688,-5.262512163990496,3,904.7395684094516,2
-75.02974101040589,-7.862744839992684,3,348.6246915128624,3
-88.79464964381174,19.357932098137958,1,606.500020683,3
-87.99013905812194,24.55997431686037,4,560.6054931864787,5
-95.36517387844137,-2.529838437380043,3,993.5892211091585,2
